Restaurant ID,Restaurant Name,City,Address,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,cleaned_restaurant_name,cleaned_cuisines,cleaned_city,cleaned_locality
301857,Delhi Dhaba,New Delhi,"A 2A, DDA Flat, Hari Nagar, Virender Nagar, Jail Road, New Delhi",Jail Road,77.1022244,28.6237129,North Indian,300,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,15.0,delhi dhaba,north indian,new delhi,jail road
302836,Dewan Sweets,New Delhi,"1, Pocket F, G-8 Area, Hari Nagar, Jail Road, New Delhi",Jail Road,77.1108383,28.6196388,"Desserts, Street Food",100,Indian Rupees(Rs.),No,Yes,No,1,3.3,Orange,Average,18.0,dewan sweet,dessert street food,new delhi,jail road
18279090,Flirty Momo's,New Delhi,"25/1, Ashok Nagar, Jail Road, New Delhi",Jail Road,77.1028818,28.6494365,Chinese,350,Indian Rupees(Rs.),No,Yes,No,1,3.1,Orange,Average,37.0,flirty momos,chinese,new delhi,jail road
300502,Frontier,New Delhi,"BA 141A, Jail Road, New Delhi",Jail Road,77.0975994,28.6312881,Bakery,200,Indian Rupees(Rs.),No,No,No,1,3.2,Orange,Average,14.0,frontier,bakery,new delhi,jail road
18203169,Giani,New Delhi,"Shop 3, CE-2/1, Hari Nagar, Jail Road, New Delhi",Jail Road,77.1109713,28.6255303,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,6.0,giani,ice cream dessert,new delhi,jail road
306891,Green Chick Chop,New Delhi,"AB/147, DDA Market, Jail Road, New Delhi",Jail Road,77.0980497,28.6316476,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,60.0,green chick chop,raw meat north indian fast food,new delhi,jail road
6959,Khalsa Veg Corner,New Delhi,"27, Gurudwara Market, Jail Road, New Delhi",Jail Road,77.0980565,28.6343754,"North Indian, Fast Food",300,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,22.0,khalsa veg corner,north indian fast food,new delhi,jail road
18282019,Kings Kulfi,New Delhi,"25/3, Jail Road, New Delhi",Jail Road,77.0971673,28.6349446,Ice Cream,150,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,10.0,king kulfi,ice cream,new delhi,jail road
2399,Kohli Dhaba,New Delhi,"Shop 3, DDA Market, Jail Road, New Delhi",Jail Road,77.0982505,28.631387,North Indian,600,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,74.0,kohli dhaba,north indian,new delhi,jail road
5420,Laxmi Ice Cream,New Delhi,"27/1, Ashok Nagar, Double Store, Jail Road, New Delhi",Jail Road,77.0968803,28.6353891,"Ice Cream, Desserts",200,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,25.0,laxmi ice cream,ice cream dessert,new delhi,jail road
8521,Mosaic - SK Premium Park,New Delhi,"SK Premium Park, 1-B, Sub District Center, Behind Deen Dayal Hospital, Hari Nagar, Jail Road, New Delhi",Jail Road,77.1136177,28.6300121,"North Indian, Chinese, Continental",2500,Indian Rupees(Rs.),Yes,No,No,4,2.9,Orange,Average,14.0,mosaic sk premium park,north indian chinese continental,new delhi,jail road
18292455,Moti Mahal Delux,New Delhi,"HL-3 GF, Opposite Santoshi Mata Mandir, Jail Road, New Delhi",Jail Road,77.1013347,28.6255608,"North Indian, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,2,2.7,Orange,Average,12.0,moti mahal delux,north indian chinese,new delhi,jail road
4000,Mukesh Chic-Inn Hot & Spice,New Delhi,"28/1, Double Storey, Ashok Nagar, Jail Road, New Delhi",Jail Road,77.0969155,28.6356447,Mughlai,400,Indian Rupees(Rs.),No,Yes,No,1,3.0,Orange,Average,9.0,mukesh chicinn hot spice,mughlai,new delhi,jail road
18241858,Muradabadi Biryani,New Delhi,"E-68, Gurunanak Pura, Jail Road, New Delhi",Jail Road,77.0981402,28.6322412,Hyderabadi,300,Indian Rupees(Rs.),No,No,No,1,2.6,Orange,Average,18.0,muradabadi biryani,hyderabadi,new delhi,jail road
310732,Muradabadi Shahi Biryani & Chicken Corner,New Delhi,"Shop 3, BA-141-A, Near Jail Road, New Delhi",Jail Road,77.0978255,28.6316146,"North Indian, Biryani",450,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,68.0,muradabadi shahi biryani chicken corner,north indian biryani,new delhi,jail road
300522,Nagi Fish Corner,New Delhi,"4, 29/1, Ashok Nagar, Jail Road, New Delhi",Jail Road,77.0965558,28.63561,North Indian,250,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,7.0,nagi fish corner,north indian,new delhi,jail road
18408034,Nirula's Ice Cream,New Delhi,"Shop 1BA-148A, Jail Road, New Delhi",Jail Road,77.0981006,28.6316165,"Desserts, Ice Cream",250,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,4.0,nirulas ice cream,dessert ice cream,new delhi,jail road
301803,Papa Veg Chinese Food,New Delhi,"25/1, Double Story Prem Nagar, Jail Road, New Delhi",Jail Road,77.0971629,28.6347297,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,1,2.9,Orange,Average,33.0,papa veg chinese food,chinese fast food,new delhi,jail road
18282017,Pindi's Kitchen,New Delhi,"26/1, Ashok Nagar, Jail Road, New Delhi",Jail Road,77.0971063,28.6350493,Mughlai,450,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,11.0,pindis kitchen,mughlai,new delhi,jail road
18455615,Rewari Sweets,New Delhi,"WZ - 3D, Lajwanti Garden, Jail Road, New Delhi",Jail Road,77.1087679,28.6134073,Mithai,400,Indian Rupees(Rs.),No,No,No,1,3.2,Orange,Average,5.0,rewari sweet,mithai,new delhi,jail road
5400,Roti Aur Boti,New Delhi,"9, DDA Complex, Jail Road, New Delhi",Jail Road,77.097836,28.6313278,Fast Food,100,Indian Rupees(Rs.),No,No,No,1,3.2,Orange,Average,38.0,roti aur boti,fast food,new delhi,jail road
300561,Sahni Chicken Corner,New Delhi,"B/2-A, Saheed Major Rajeev Lal Marg, Near Red Light, Jail Road, New Delhi",Jail Road,77.1017394,28.6249007,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,2,3.2,Orange,Average,23.0,sahni chicken corner,north indian mughlai,new delhi,jail road
301823,Sarpal Restaurant,New Delhi,"C-123 A, Clock Tower Chowk, Hari Nagar, Jail Road, New Delhi",Jail Road,77.1112093,28.6249622,"North Indian, Mughlai",550,Indian Rupees(Rs.),No,No,No,2,3.1,Orange,Average,14.0,sarpal restaurant,north indian mughlai,new delhi,jail road
18282009,SGF - Spice Grill Flame,New Delhi,"E-31, Shop 2, Guru Nanak Pura, Jail Road, New Delhi",Jail Road,77.0981661,28.6334468,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,2,2.9,Orange,Average,8.0,sgf spice grill flame,north indian chinese,new delhi,jail road
6978,Shanta Fresh Fish Corner,New Delhi,"19/2, Prem Nagar, Jail Road, New Delhi",Jail Road,77.0965824,28.635497,North Indian,400,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,9.0,shanta fresh fish corner,north indian,new delhi,jail road
18281946,Shree Meenakshi Dosai,New Delhi,"29/2, Opposite Gate 3,  Ashok Nagar, Jail Road, New Delhi",Jail Road,77.0970387,28.6358663,South Indian,250,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,8.0,shree meenakshi dosai,south indian,new delhi,jail road
6052,Singz,New Delhi,"BA-144 A, Opposite DDA Market, Jail Road, New Delhi",Jail Road,77.0977886,28.6315014,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,2,2.9,Orange,Average,57.0,singz,north indian chinese,new delhi,jail road
5965,Sona Bakers,New Delhi,"18/1, Double Storey, Prem Nagar, Jail Road, New Delhi",Jail Road,77.0967806,28.6356765,Bakery,200,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,17.0,sona baker,bakery,new delhi,jail road
18381639,Tak - a - Tak,New Delhi,"Shop 31, B Block, DDA Market, Jail Road, New Delhi",Jail Road,77.0976322,28.6309971,North Indian,300,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,14.0,tak tak,north indian,new delhi,jail road
18289278,The Great Indian Food Truck,New Delhi,"Hari Nagar, Jail Road, New Delhi",Jail Road,77.110907,28.6246348,"Chinese, Mexican, Italian",250,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,6.0,great indian food truck,chinese mexican italian,new delhi,jail road
308716,Tihar Food Court,New Delhi,"Tihar Jail Complex, Opposite Indraprastha Gas Station, Jail Road, New Delhi",Jail Road,77.1040333,28.6197878,Fast Food,300,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,14.0,tihar food court,fast food,new delhi,jail road
306985,Uncle Da Dhabha,New Delhi,"Ashok Nagar Main Raod, Jail Road, New Delhi",Jail Road,77.0998706,28.6351319,North Indian,200,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,6.0,uncle da dhabha,north indian,new delhi,jail road
307861,Variety Chicken Corner,New Delhi,"Shop 1, DB Block, Shopping Complex, Hari Nagar, Near Jail Road, New Delhi",Jail Road,77.1074751,28.6212976,North Indian,450,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,16.0,variety chicken corner,north indian,new delhi,jail road
18429381,Wah Ji Wah,New Delhi,"25/1, Double Story, Ashok Nagar, Jail Road, New Delhi",Jail Road,77.0971697,28.6350345,"Mughlai, Chinese",450,Indian Rupees(Rs.),No,Yes,No,1,2.5,Orange,Average,9.0,wah ji wah,mughlai chinese,new delhi,jail road
18366009,9 Scoops,New Delhi,"WZ 44/4 Uggarsain Market, Ashok Nagar, Jail Road, New Delhi",Jail Road,77.0998371,28.635251,Ice Cream,300,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,33.0,scoop,ice cream,new delhi,jail road
18415357,Kati Roll Cottage,New Delhi,"67/5, Ashok Nagar, Jail Road, New Delhi",Jail Road,77.0994344,28.6344684,Fast Food,200,Indian Rupees(Rs.),No,Yes,No,1,3.5,Yellow,Good,14.0,kati roll cottage,fast food,new delhi,jail road
300501,Pul Bangash Wale,New Delhi,"DDA Market, Jail Road, New Delhi",Jail Road,77.097993,28.6315308,"North Indian, Mughlai",300,Indian Rupees(Rs.),No,No,No,1,3.7,Yellow,Good,89.0,pul bangash wale,north indian mughlai,new delhi,jail road
307006,Sunny Chicken Soup,New Delhi,"22/1, Double Storey, Prem Nagar, Jail Road, New Delhi",Jail Road,77.0970504,28.6351651,North Indian,200,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,75.0,sunny chicken soup,north indian,new delhi,jail road
18424895,Yo Momos,New Delhi,"BA 142-A, Jail Road, New Delhi",Jail Road,77.0977144,28.6314535,"Chinese, North Indian",300,Indian Rupees(Rs.),No,Yes,No,1,3.7,Yellow,Good,29.0,yo momos,chinese north indian,new delhi,jail road
18282015,Bikaner Sweets,New Delhi,"45/1, Ashok Nagar, Jail Road, New Delhi",Jail Road,77.0997544,28.6344525,"Chinese, Mithai",200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1.0,bikaner sweet,chinese mithai,new delhi,jail road
306974,Bittoo Murge Wala,New Delhi,"Opposite Bombay Vada Pao, Near Tilak Nagar Metro Station, Jail Road, New Delhi",Jail Road,77.0972622,28.6360885,North Indian,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1.0,bittoo murge wala,north indian,new delhi,jail road
18431980,Jalebi Wala,New Delhi,"25/2, Jail Road, New Delhi",Jail Road,77.0970875,28.6353275,Desserts,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2.0,jalebi wala,dessert,new delhi,jail road
18429401,Just Parkash,New Delhi,"WZ-111, Shop 3, Som Bazar Road, Shiv Nagar, Jail Road, New Delhi",Jail Road,77.1088295,28.6628124,Chinese,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2.0,parkash,chinese,new delhi,jail road
301822,Kwality Sweet Corner,New Delhi,"Clock Tower, Hari Nagar, Jail Road, New Delhi",Jail Road,77.1109839,28.6244686,"Chinese, Mithai",200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3.0,kwality sweet corner,chinese mithai,new delhi,jail road
18367979,Mohan Chaat Corner,New Delhi,"Shop 6 B, DB Block Shopping Complex, Near DESU Office, Hari Nagar, Jail Road, New Delhi",Jail Road,77.1073269,28.6212971,"North Indian, Chinese",200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1.0,mohan chaat corner,north indian chinese,new delhi,jail road
18366025,Mr. Momo,New Delhi,"Shop 41/1, Near House of Tax, Ashok Nagar, Jail Road, New Delhi",Jail Road,77.0996828,28.6357503,"Fast Food, Chinese",350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1.0,mr momo,fast food chinese,new delhi,jail road
18456774,Pishori Chicken Corner,New Delhi,"Jail Road, New Delhi",Jail Road,77.1018025,28.6235852,"Mughlai, Fast Food",350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1.0,pishori chicken corner,mughlai fast food,new delhi,jail road
18458301,Punjab Patiyala Sahi,New Delhi,"Guru Nanak Pura, Jail Road, New Delhi",Jail Road,77.0974053,28.6342008,"Mughlai, North Indian",350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1.0,punjab patiyala sahi,mughlai north indian,new delhi,jail road
18037794,Shama Chicken Corner,New Delhi,"CE 1, Shop 5, Near Hari Nagar Clock Tower, Jail Road, New Delhi",Jail Road,77.1108325,28.6258103,"Biryani, Mughlai",300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3.0,shama chicken corner,biryani mughlai,new delhi,jail road
18454474,Wah G Wah,New Delhi,"D-1, Fateh Nagar, Vaidic Marg, Jail Road, New Delhi",Jail Road,77.098778,28.631327,"North Indian, Chinese",450,Indian Rupees(Rs.),No,Yes,No,1,0.0,White,Not rated,2.0,wah g wah,north indian chinese,new delhi,jail road
18245258,Grillz,New Delhi,"BS-3, LIC Housing Finance Complex, Near Santoshi Mata Mandir, Jail Road, New Delhi",Jail Road,77.101117,28.625289,Fast Food,500,Indian Rupees(Rs.),No,Yes,No,2,2.2,Red,Poor,19.0,grillz,fast food,new delhi,jail road
17977777,The Barbeque Company,New Delhi,"HL 1-2, L Block, Jail Road, New Delhi",Jail Road,77.1014229,28.6255344,"North Indian, Chinese, Continental",1200,Indian Rupees(Rs.),No,No,No,3,4.2,Green,Very Good,621.0,barbeque company,north indian chinese continental,new delhi,jail road
18349901,Anmol Chicken Corner,New Delhi,"4120, Urdu Bazar, Jama Masjid, New Delhi",Jama Masjid,77.2349022,28.6498101,North Indian,400,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,7.0,anmol chicken corner,north indian,new delhi,jama masjid
18349910,Babu Bhai Kabab Wale,New Delhi,"1465 B,Near Masjid Sayed Rafai, Chitli Qabar, Jama Masjid, New Delhi",Jama Masjid,77.2339142,28.6472969,Mughlai,200,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,12.0,babu bhai kabab wale,mughlai,new delhi,jama masjid
304091,Chicken Mughlai,New Delhi,"Bazaar Matia Mahal, Jama Masjid, New Delhi",Jama Masjid,77.2335637,28.6487528,"North Indian, Mughlai",350,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,6.0,chicken mughlai,north indian mughlai,new delhi,jama masjid
18420675,Cool Point Shahi Tukda,New Delhi,"933, Jama Masjid Main Market, Jama Masjid, New Delhi",Jama Masjid,77.2349022,28.6497205,"Desserts, Beverages",100,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,5.0,cool point shahi tukda,dessert beverage,new delhi,jama masjid
308014,Jawahar Hotel,New Delhi,"Gate 1, Bazaar Matia Mahal, Jama Masjid, New Delhi",Jama Masjid,77.2334814,28.649456,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,40.0,jawahar hotel,north indian mughlai,new delhi,jama masjid
18291241,Lalu Kababe,New Delhi,"Opposite Gate 1, Jama Masjid, New Delhi",Jama Masjid,77.2339276,28.6497621,Mughlai,200,Indian Rupees(Rs.),No,No,No,1,3.2,Orange,Average,13.0,lalu kababe,mughlai,new delhi,jama masjid
18336178,Phelwan Biryani Wala,New Delhi,"701, Haveli Azam Khan, Chitli Qabar Chowk, Jama Masjid, New Delhi",Jama Masjid,77.2350818,28.6470498,Mughlai,150,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,5.0,phelwan biryani wala,mughlai,new delhi,jama masjid
18454466,Qureshi Kabab Corner,New Delhi,"Urdu Bazar, Opposite Gate 1, Jama Masjid, New Delhi",Jama Masjid,77.2348573,28.6498506,Mughlai,300,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,5.0,qureshi kabab corner,mughlai,new delhi,jama masjid
993,Al Jawahar,New Delhi,"8, Jama Masjid - Matia Mahal Road, Matia Mahal, Opposite Gate 1, Jama Masjid, New Delhi",Jama Masjid,77.2327023,28.6496214,"Mughlai, North Indian",600,Indian Rupees(Rs.),No,No,No,2,3.8,Yellow,Good,1585.0,al jawahar,mughlai north indian,new delhi,jama masjid
305598,Aslam Chicken,New Delhi,"Jama Masjid, New Delhi",Jama Masjid,77.2335385,28.6486247,Mughlai,400,Indian Rupees(Rs.),No,No,No,1,3.9,Yellow,Good,635.0,aslam chicken,mughlai,new delhi,jama masjid
18336494,Dil Pasand Biryani Point,New Delhi,"735, Haveli Azam Khan, Chitli Qabar Chowk, Jama Masjid, New Delhi",Jama Masjid,77.2350818,28.6470498,Biryani,200,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,12.0,dil pasand biryani point,biryani,new delhi,jama masjid
18340727,Haji Mohd. Hussain,New Delhi,"113, Matia Mahal Road, Bazaar Matia Mahal, Jama Masjid, New Delhi",Jama Masjid,77.2336085,28.6489324,Mughlai,300,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,22.0,haji mohd hussain,mughlai,new delhi,jama masjid
308001,Kallan Sweets,New Delhi,"Shop 4-5, Bazaar Matia Mahal, Jama Masjid, New Delhi",Jama Masjid,77.2334979,28.649672,Mithai,100,Indian Rupees(Rs.),No,No,No,1,3.8,Yellow,Good,75.0,kallan sweet,mithai,new delhi,jama masjid
18396855,The Walled City - Cafí© & Lounge,New Delhi,"898, Jama Masjid, New Delhi",Jama Masjid,77.2328365,28.6491652,"Continental, North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),No,No,No,2,3.8,Yellow,Good,40.0,walled city cafí© lounge,continental north indian mughlai chinese,new delhi,jama masjid
18261688,Al-Nawab,New Delhi,"Jagat Cinema, Urdu Bazaar, Jama Masjid, New Delhi",Jama Masjid,77.2362096,28.6498224,Mughlai,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,alnawab,mughlai,new delhi,jama masjid
18208922,Ameer Sweets House,New Delhi,"958, Haveli Azam Khan, Chitli Qabar, Jama Masjid, New Delhi",Jama Masjid,77.2345429,28.6468193,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3.0,ameer sweet house,mithai street food,new delhi,jama masjid
18308432,Anwar Food Corner,New Delhi,"Shop 911, Opposite Jama Masjid Gate 1, Jama Masjid, New Delhi",Jama Masjid,77.2331077,28.6497611,Mughlai,600,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,3.0,anwar food corner,mughlai,new delhi,jama masjid
18408050,Fish Point,New Delhi,"4164, Urdu Bazar, Jama Masjid, New Delhi",Jama Masjid,77.2348182,28.6497507,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2.0,fish point,north indian,new delhi,jama masjid
18349897,Golden Bakery,New Delhi,"Bazar Matia Mahal, Jama Masjid, New Delhi",Jama Masjid,77.2335999,28.6481181,Bakery,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1.0,golden bakery,bakery,new delhi,jama masjid
18336488,Hotel Maidah,New Delhi,"2614 , Churiwalan, Jama Masjid, New Delhi",Jama Masjid,77.2328365,28.6492548,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2.0,hotel maidah,north indian mughlai,new delhi,jama masjid
18454468,Lahori Food,New Delhi,"Matia Mahal Road, Opposite Gate 1, Jama Masjid, New Delhi",Jama Masjid,77.2333916,28.6493023,North Indian,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,lahori food,north indian,new delhi,jama masjid
18451575,Majlis Foods,New Delhi,"Urdu Bazaar, Jama Masjid, New Delhi",Jama Masjid,77.2355652,28.6498655,North Indian,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0.0,majlis food,north indian,new delhi,jama masjid
18079620,Cool Point,New Delhi,"972, Bazaar Matia Mahal, Opposite Jama Masjid Gate 1, Jama Masjid, New Delhi",Jama Masjid,77.2337024,28.6492691,"Desserts, Beverages",100,Indian Rupees(Rs.),No,No,No,1,4.2,Green,Very Good,69.0,cool point,dessert beverage,new delhi,jama masjid
304617,Haji Shabrati Nihari Wale,New Delhi,"Shop 722, Haveli Azam Khan, Chitli Qabar, Jama Masjid, New Delhi",Jama Masjid,77.234498,28.6467702,Mughlai,200,Indian Rupees(Rs.),No,No,No,1,4.0,Green,Very Good,115.0,haji shabrati nihari wale,mughlai,new delhi,jama masjid
463,Karim's,New Delhi,"16, Gali Kababian, Jama Masjid, New Delhi",Jama Masjid,77.23363,28.6493933,"Mughlai, North Indian",800,Indian Rupees(Rs.),No,No,No,2,4.0,Green,Very Good,4689.0,karims,mughlai north indian,new delhi,jama masjid
18291442,Qureshi Kabab Corner,New Delhi,"Opposite Gate 1, Jama Masjid, New Delhi",Jama Masjid,77.2348509,28.649739,Mughlai,200,Indian Rupees(Rs.),No,No,No,1,4.3,Green,Very Good,76.0,qureshi kabab corner,mughlai,new delhi,jama masjid
300430,Bake Bikaner,New Delhi,"C-1/1, Opposite Mata Channan Devi Hospital, Janakpuri, New Delhi",Janakpuri,77.0781883,28.6178488,"North Indian, South Indian, Chinese, Street Food",500,Indian Rupees(Rs.),No,Yes,No,2,3.3,Orange,Average,86.0,bake bikaner,north indian south indian chinese street food,new delhi,janakpuri
533,Barista,New Delhi,"G-2/A, Janak Place District Centre, Janakpuri, New Delhi",Janakpuri,77.081247,28.6308738,Cafe,650,Indian Rupees(Rs.),No,Yes,No,2,3.3,Orange,Average,74.0,barista,cafe,new delhi,janakpuri
18365984,Behrouz Biryani,New Delhi,"Janakpuri, New Delhi",Janakpuri,77.076075,28.624851,Biryani,600,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,49.0,behrouz biryani,biryani,new delhi,janakpuri
18057812,Brunchilli,New Delhi,"C-4B/295 A, Janakpuri, New Delhi",Janakpuri,77.09158983,28.61913158,"North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,No,2,3.2,Orange,Average,84.0,brunchilli,north indian chinese,new delhi,janakpuri
7012,Cafe Coffee Day,New Delhi,"Opposite Easy Day Shopping Complex, B Block, Near Community Centre, Janakpuri, New Delhi",Janakpuri,77.0919751,28.6270907,Cafe,450,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,50.0,cafe coffee day,cafe,new delhi,janakpuri
313194,Chawla Dillivala,New Delhi,"C-5-A, Shop 4, Janakpuri, New Delhi",Janakpuri,77.08765,28.6217683,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,2,2.7,Orange,Average,91.0,chawla dillivala,north indian chinese,new delhi,janakpuri
18466975,Dhaba Ambarsariya,New Delhi,"BF-3, Jail Road, Next to Domino's, Hari Nager Depot, New Delhi",Janakpuri,77.101121,28.625011,"North Indian, Chinese",700,Indian Rupees(Rs.),Yes,Yes,No,2,3.3,Orange,Average,23.0,dhaba ambarsariya,north indian chinese,new delhi,janakpuri
8365,Domino's Pizza,New Delhi,"G1-G3, B Block, Community Centre, Allied Chambers, Janakpuri, New Delhi",Janakpuri,77.0903177,28.6298073,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,88.0,domino pizza,pizza fast food,new delhi,janakpuri
307699,GPW - The Food Hub,New Delhi,"Shop 2, C6B, DDA Market, Janakpuri, New Delhi",Janakpuri,77.0895476,28.6156773,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,No,1,3.0,Orange,Average,70.0,gpw food hub,north indian chinese,new delhi,janakpuri
305723,Green Bhojanalya,New Delhi,"WZ 62F/3, Possangi Pur Market, Near A 4, C Block, Janakpuri, New Delhi",Janakpuri,77.0821521,28.6237445,North Indian,400,Indian Rupees(Rs.),No,Yes,No,1,3.2,Orange,Average,96.0,green bhojanalya,north indian,new delhi,janakpuri
18175283,Hira Sweets,New Delhi,"Janakpuri East Metro Station, Janakpuri, New Delhi",Janakpuri,77.0870265,28.6330204,"North Indian, South Indian, Street Food, Fast Food, Mithai",600,Indian Rupees(Rs.),No,No,No,2,2.5,Orange,Average,85.0,hira sweet,north indian south indian street food fast food mithai,new delhi,janakpuri
4018,Hot Curries,New Delhi,"C4F, DDA Market, Janakpuri, New Delhi",Janakpuri,77.09035702,28.61683827,"North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,60.0,hot curry,north indian mughlai chinese,new delhi,janakpuri
4019,Meenu Caterers,New Delhi,"C4F, DDA Market, Janakpuri, New Delhi",Janakpuri,77.090369,28.6168861,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,2,2.7,Orange,Average,82.0,meenu caterer,north indian chinese,new delhi,janakpuri
482,Moti Mahal Delux,New Delhi,"F-15, District Center, Janak Place, Janakpuri, New Delhi",Janakpuri,77.0820473,28.6300262,"North Indian, Mughlai, Chinese",1000,Indian Rupees(Rs.),Yes,Yes,No,3,2.6,Orange,Average,105.0,moti mahal delux,north indian mughlai chinese,new delhi,janakpuri
355,New Kadimi,New Delhi,"1 & 2, C-5A, Kadimi Market, Janakpuri, New Delhi",Janakpuri,77.0944197,28.6158468,"North Indian, South Indian, Chinese, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,2,2.5,Orange,Average,162.0,new kadimi,north indian south indian chinese fast food,new delhi,janakpuri
1104,Polka Pastry & Snack Bar,New Delhi,"BA-3A, Janakpuri, New Delhi",Janakpuri,77.0966703,28.6311148,"Bakery, Fast Food",350,Indian Rupees(Rs.),No,No,No,1,3.2,Orange,Average,62.0,polka pastry snack bar,bakery fast food,new delhi,janakpuri
300994,Pudding & Pie,New Delhi,"C4 A/46 A, Near Fire Station, Janakpuri, New Delhi",Janakpuri,77.0888248,28.6180223,"Bakery, Fast Food",450,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,66.0,pudding pie,bakery fast food,new delhi,janakpuri
310691,Singz,New Delhi,"A-5C/32A, Janakpuri, New Delhi",Janakpuri,77.0859354,28.6219218,"North Indian, Chinese",700,Indian Rupees(Rs.),No,No,No,2,2.5,Orange,Average,46.0,singz,north indian chinese,new delhi,janakpuri
303247,Slice of Italy,New Delhi,"A-86, C-2B, Janakpuri, New Delhi",Janakpuri,77.0884552,28.6216295,"Italian, Pizza, Bakery",700,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,198.0,slice italy,italian pizza bakery,new delhi,janakpuri
